quantile,value,type,location,target,forecast_date,target_end_date
0.750,1280,quantile,09003,5 wk ahead inc case,2020-12-06,2021-01-09
0.900,2634,quantile,09003,5 wk ahead inc case,2020-12-06,2021-01-09
0.975,4545,quantile,09003,5 wk ahead inc case,2020-12-06,2021-01-09
0.025,22,quantile,09003,6 wk ahead inc case,2020-12-06,2021-01-16
0.100,50,quantile,09003,6 wk ahead inc case,2020-12-06,2021-01-16
0.250,136,quantile,09003,6 wk ahead inc case,2020-12-06,2021-01-16
0.500,416,quantile,09003,6 wk ahead inc case,2020-12-06,2021-01-16
,416,point,09003,6 wk ahead inc case,2020-12-06,2021-01-16
0.750,1155,quantile,09003,6 wk ahead inc case,2020-12-06,2021-01-16
0.900,2241,quantile,09003,6 wk ahead inc case,2020-12-06,2021-01-16
0.975,4041,quantile,09003,6 wk ahead inc case,2020-12-06,2021-01-16
0.025,10,quantile,09003,7 wk ahead inc case,2020-12-06,2021-01-23
0.100,33,quantile,09003,7 wk ahead inc case,2020-12-06,2021-01-23
0.250,92,quantile,09003,7 wk ahead inc case,2020-12-06,2021-01-23
0.500,317,quantile,09003,7 wk ahead inc case,2020-12-06,2021-01-23
,317,point,09003,7 wk ahead inc case,2020-12-06,2021-01-23
0.750,1043,quantile,09003,7 wk ahead inc case,2020-12-06,2021-01-23
0.900,2145,quantile,09003,7 wk ahead inc case,2020-12-06,2021-01-23
0.975,5115,quantile,09003,7 wk ahead inc case,2020-12-06,2021-01-23
0.025,6,quantile,09003,8 wk ahead inc case,2020-12-06,2021-01-30
0.100,19,quantile,09003,8 wk ahead inc case,2020-12-06,2021-01-30
0.250,65,quantile,09003,8 wk ahead inc case,2020-12-06,2021-01-30
0.500,260,quantile,09003,8 wk ahead inc case,2020-12-06,2021-01-30
,260,point,09003,8 wk ahead inc case,2020-12-06,2021-01-30
0.750,922,quantile,09003,8 wk ahead inc case,2020-12-06,2021-01-30
0.900,2262,quantile,09003,8 wk ahead inc case,2020-12-06,2021-01-30
0.975,4666,quantile,09003,8 wk ahead inc case,2020-12-06,2021-01-30
0.025,1287,quantile,48121,1 wk ahead inc case,2020-12-06,2020-12-12
0.100,1872,quantile,48121,1 wk ahead inc case,2020-12-06,2020-12-12
0.250,2693,quantile,48121,1 wk ahead inc case,2020-12-06,2020-12-12
0.500,3987,quantile,48121,1 wk ahead inc case,2020-12-06,2020-12-12
,3987,point,48121,1 wk ahead inc case,2020-12-06,2020-12-12
0.750,5883,quantile,48121,1 wk ahead inc case,2020-12-06,2020-12-12
0.900,8060,quantile,48121,1 wk ahead inc case,2020-12-06,2020-12-12
0.975,11635,quantile,48121,1 wk ahead inc case,2020-12-06,2020-12-12
0.025,1148,quantile,48121,2 wk ahead inc case,2020-12-06,2020-12-19
0.100,1798,quantile,48121,2 wk ahead inc case,2020-12-06,2020-12-19
0.250,2829,quantile,48121,2 wk ahead inc case,2020-12-06,2020-12-19
0.500,4918,quantile,48121,2 wk ahead inc case,2020-12-06,2020-12-19
,4918,point,48121,2 wk ahead inc case,2020-12-06,2020-12-19
0.750,8293,quantile,48121,2 wk ahead inc case,2020-12-06,2020-12-19
0.900,12241,quantile,48121,2 wk ahead inc case,2020-12-06,2020-12-19
0.975,17988,quantile,48121,2 wk ahead inc case,2020-12-06,2020-12-19
0.025,857,quantile,48121,3 wk ahead inc case,2020-12-06,2020-12-26
0.100,1736,quantile,48121,3 wk ahead inc case,2020-12-06,2020-12-26
0.250,3169,quantile,48121,3 wk ahead inc case,2020-12-06,2020-12-26
0.500,6021,quantile,48121,3 wk ahead inc case,2020-12-06,2020-12-26
,6021,point,48121,3 wk ahead inc case,2020-12-06,2020-12-26
0.750,11402,quantile,48121,3 wk ahead inc case,2020-12-06,2020-12-26
0.900,17978,quantile,48121,3 wk ahead inc case,2020-12-06,2020-12-26
0.975,26685,quantile,48121,3 wk ahead inc case,2020-12-06,2020-12-26
0.025,725,quantile,48121,4 wk ahead inc case,2020-12-06,2021-01-02
0.100,1585,quantile,48121,4 wk ahead inc case,2020-12-06,2021-01-02
0.250,3325,quantile,48121,4 wk ahead inc case,2020-12-06,2021-01-02
0.500,7664,quantile,48121,4 wk ahead inc case,2020-12-06,2021-01-02
,7664,point,48121,4 wk ahead inc case,2020-12-06,2021-01-02
0.750,15901,quantile,48121,4 wk ahead inc case,2020-12-06,2021-01-02
0.900,25735,quantile,48121,4 wk ahead inc case,2020-12-06,2021-01-02
0.975,40519,quantile,48121,4 wk ahead inc case,2020-12-06,2021-01-02
0.025,662,quantile,48121,5 wk ahead inc case,2020-12-06,2021-01-09
0.100,1434,quantile,48121,5 wk ahead inc case,2020-12-06,2021-01-09
0.250,3399,quantile,48121,5 wk ahead inc case,2020-12-06,2021-01-09
0.500,8766,quantile,48121,5 wk ahead inc case,2020-12-06,2021-01-09
,8766,point,48121,5 wk ahead inc case,2020-12-06,2021-01-09
0.750,19383,quantile,48121,5 wk ahead inc case,2020-12-06,2021-01-09
0.900,33554,quantile,48121,5 wk ahead inc case,2020-12-06,2021-01-09
0.975,55762,quantile,48121,5 wk ahead inc case,2020-12-06,2021-01-09
0.025,616,quantile,48121,6 wk ahead inc case,2020-12-06,2021-01-16
0.100,1231,quantile,48121,6 wk ahead inc case,2020-12-06,2021-01-16
0.250,3385,quantile,48121,6 wk ahead inc case,2020-12-06,2021-01-16
0.500,10570,quantile,48121,6 wk ahead inc case,2020-12-06,2021-01-16
,10570,point,48121,6 wk ahead inc case,2020-12-06,2021-01-16
0.750,22640,quantile,48121,6 wk ahead inc case,2020-12-06,2021-01-16
0.900,39056,quantile,48121,6 wk ahead inc case,2020-12-06,2021-01-16
0.975,62192,quantile,48121,6 wk ahead inc case,2020-12-06,2021-01-16
0.025,426,quantile,48121,7 wk ahead inc case,2020-12-06,2021-01-23
0.100,1089,quantile,48121,7 wk ahead inc case,2020-12-06,2021-01-23
0.250,3596,quantile,48121,7 wk ahead inc case,2020-12-06,2021-01-23
0.500,11728,quantile,48121,7 wk ahead inc case,2020-12-06,2021-01-23
,11728,point,48121,7 wk ahead inc case,2020-12-06,2021-01-23
0.750,25425,quantile,48121,7 wk ahead inc case,2020-12-06,2021-01-23
0.900,45023,quantile,48121,7 wk ahead inc case,2020-12-06,2021-01-23
0.975,71603,quantile,48121,7 wk ahead inc case,2020-12-06,2021-01-23
0.025,358,quantile,48121,8 wk ahead inc case,2020-12-06,2021-01-30
0.100,1065,quantile,48121,8 wk ahead inc case,2020-12-06,2021-01-30
0.250,3886,quantile,48121,8 wk ahead inc case,2020-12-06,2021-01-30
0.500,11821,quantile,48121,8 wk ahead inc case,2020-12-06,2021-01-30
,11821,point,48121,8 wk ahead inc case,2020-12-06,2021-01-30
0.750,25891,quantile,48121,8 wk ahead inc case,2020-12-06,2021-01-30
0.900,45526,quantile,48121,8 wk ahead inc case,2020-12-06,2021-01-30
0.975,65882,quantile,48121,8 wk ahead inc case,2020-12-06,2021-01-30
0.025,611,quantile,06075,1 wk ahead inc case,2020-12-06,2020-12-12
0.100,835,quantile,06075,1 wk ahead inc case,2020-12-06,2020-12-12
0.250,1094,quantile,06075,1 wk ahead inc case,2020-12-06,2020-12-12
0.500,1502,quantile,06075,1 wk ahead inc case,2020-12-06,2020-12-12
,1502,point,06075,1 wk ahead inc case,2020-12-06,2020-12-12
0.750,2072,quantile,06075,1 wk ahead inc case,2020-12-06,2020-12-12
0.900,2646,quantile,06075,1 wk ahead inc case,2020-12-06,2020-12-12
0.975,3395,quantile,06075,1 wk ahead inc case,2020-12-06,2020-12-12
0.025,599,quantile,06075,2 wk ahead inc case,2020-12-06,2020-12-19
0.100,843,quantile,06075,2 wk ahead inc case,2020-12-06,2020-12-19
0.250,1246,quantile,06075,2 wk ahead inc case,2020-12-06,2020-12-19
0.500,1958,quantile,06075,2 wk ahead inc case,2020-12-06,2020-12-19
,1958,point,06075,2 wk ahead inc case,2020-12-06,2020-12-19
0.750,2838,quantile,06075,2 wk ahead inc case,2020-12-06,2020-12-19
0.900,3835,quantile,06075,2 wk ahead inc case,2020-12-06,2020-12-19
0.975,5139,quantile,06075,2 wk ahead inc case,2020-12-06,2020-12-19
0.025,510,quantile,06075,3 wk ahead inc case,2020-12-06,2020-12-26
0.100,820,quantile,06075,3 wk ahead inc case,2020-12-06,2020-12-26
0.250,1432,quantile,06075,3 wk ahead inc case,2020-12-06,2020-12-26
0.500,2504,quantile,06075,3 wk ahead inc case,2020-12-06,2020-12-26
,2504,point,06075,3 wk ahead inc case,2020-12-06,2020-12-26
0.750,4138,quantile,06075,3 wk ahead inc case,2020-12-06,2020-12-26
0.900,5841,quantile,06075,3 wk ahead inc case,2020-12-06,2020-12-26
0.975,8689,quantile,06075,3 wk ahead inc case,2020-12-06,2020-12-26
0.025,468,quantile,06075,4 wk ahead inc case,2020-12-06,2021-01-02
0.100,868,quantile,06075,4 wk ahead inc case,2020-12-06,2021-01-02
0.250,1514,quantile,06075,4 wk ahead inc case,2020-12-06,2021-01-02
0.500,3232,quantile,06075,4 wk ahead inc case,2020-12-06,2021-01-02
,3232,point,06075,4 wk ahead inc case,2020-12-06,2021-01-02
0.750,5978,quantile,06075,4 wk ahead inc case,2020-12-06,2021-01-02
0.900,9696,quantile,06075,4 wk ahead inc case,2020-12-06,2021-01-02
0.975,13365,quantile,06075,4 wk ahead inc case,2020-12-06,2021-01-02
0.025,419,quantile,06075,5 wk ahead inc case,2020-12-06,2021-01-09
0.100,864,quantile,06075,5 wk ahead inc case,2020-12-06,2021-01-09
0.250,1721,quantile,06075,5 wk ahead inc case,2020-12-06,2021-01-09
0.500,4077,quantile,06075,5 wk ahead inc case,2020-12-06,2021-01-09
,4077,point,06075,5 wk ahead inc case,2020-12-06,2021-01-09
0.750,8418,quantile,06075,5 wk ahead inc case,2020-12-06,2021-01-09
0.900,13639,quantile,06075,5 wk ahead inc case,2020-12-06,2021-01-09
0.975,18884,quantile,06075,5 wk ahead inc case,2020-12-06,2021-01-09
0.025,369,quantile,06075,6 wk ahead inc case,2020-12-06,2021-01-16
0.100,866,quantile,06075,6 wk ahead inc case,2020-12-06,2021-01-16
0.250,1905,quantile,06075,6 wk ahead inc case,2020-12-06,2021-01-16
0.500,4976,quantile,06075,6 wk ahead inc case,2020-12-06,2021-01-16
,4976,point,06075,6 wk ahead inc case,2020-12-06,2021-01-16
0.750,10980,quantile,06075,6 wk ahead inc case,2020-12-06,2021-01-16
0.900,18653,quantile,06075,6 wk ahead inc case,2020-12-06,2021-01-16
0.975,28042,quantile,06075,6 wk ahead inc case,2020-12-06,2021-01-16
0.025,368,quantile,06075,7 wk ahead inc case,2020-12-06,2021-01-23
0.100,846,quantile,06075,7 wk ahead inc case,2020-12-06,2021-01-23
0.250,2112,quantile,06075,7 wk ahead inc case,2020-12-06,2021-01-23
0.500,6435,quantile,06075,7 wk ahead inc case,2020-12-06,2021-01-23
,6435,point,06075,7 wk ahead inc case,2020-12-06,2021-01-23
0.750,13455,quantile,06075,7 wk ahead inc case,2020-12-06,2021-01-23
0.900,24788,quantile,06075,7 wk ahead inc case,2020-12-06,2021-01-23
0.975,37895,quantile,06075,7 wk ahead inc case,2020-12-06,2021-01-23
0.025,298,quantile,06075,8 wk ahead inc case,2020-12-06,2021-01-30
0.100,775,quantile,06075,8 wk ahead inc case,2020-12-06,2021-01-30
0.250,2216,quantile,06075,8 wk ahead inc case,2020-12-06,2021-01-30
0.500,7558,quantile,06075,8 wk ahead inc case,2020-12-06,2021-01-30
,7558,point,06075,8 wk ahead inc case,2020-12-06,2021-01-30
0.750,17420,quantile,06075,8 wk ahead inc case,2020-12-06,2021-01-30
0.900,28416,quantile,06075,8 wk ahead inc case,2020-12-06,2021-01-30
0.975,46058,quantile,06075,8 wk ahead inc case,2020-12-06,2021-01-30
0.025,1115,quantile,26099,1 wk ahead inc case,2020-12-06,2020-12-12
0.100,1712,quantile,26099,1 wk ahead inc case,2020-12-06,2020-12-12
0.250,2372,quantile,26099,1 wk ahead inc case,2020-12-06,2020-12-12
0.500,3542,quantile,26099,1 wk ahead inc case,2020-12-06,2020-12-12
,3542,point,26099,1 wk ahead inc case,2020-12-06,2020-12-12
0.750,5070,quantile,26099,1 wk ahead inc case,2020-12-06,2020-12-12
0.900,6980,quantile,26099,1 wk ahead inc case,2020-12-06,2020-12-12
0.975,10216,quantile,26099,1 wk ahead inc case,2020-12-06,2020-12-12
0.025,774,quantile,26099,2 wk ahead inc case,2020-12-06,2020-12-19
0.100,1172,quantile,26099,2 wk ahead inc case,2020-12-06,2020-12-19
0.250,1821,quantile,26099,2 wk ahead inc case,2020-12-06,2020-12-19
0.500,3028,quantile,26099,2 wk ahead inc case,2020-12-06,2020-12-19
,3028,point,26099,2 wk ahead inc case,2020-12-06,2020-12-19
0.750,4916,quantile,26099,2 wk ahead inc case,2020-12-06,2020-12-19
0.900,7628,quantile,26099,2 wk ahead inc case,2020-12-06,2020-12-19
0.975,11229,quantile,26099,2 wk ahead inc case,2020-12-06,2020-12-19
0.025,483,quantile,26099,3 wk ahead inc case,2020-12-06,2020-12-26
0.100,771,quantile,26099,3 wk ahead inc case,2020-12-06,2020-12-26
0.250,1371,quantile,26099,3 wk ahead inc case,2020-12-06,2020-12-26
0.500,2562,quantile,26099,3 wk ahead inc case,2020-12-06,2020-12-26
,2562,point,26099,3 wk ahead inc case,2020-12-06,2020-12-26
0.750,4980,quantile,26099,3 wk ahead inc case,2020-12-06,2020-12-26
0.900,8517,quantile,26099,3 wk ahead inc case,2020-12-06,2020-12-26
0.975,14742,quantile,26099,3 wk ahead inc case,2020-12-06,2020-12-26
0.025,285,quantile,26099,4 wk ahead inc case,2020-12-06,2021-01-02
0.100,590,quantile,26099,4 wk ahead inc case,2020-12-06,2021-01-02
0.250,1099,quantile,26099,4 wk ahead inc case,2020-12-06,2021-01-02
0.500,2284,quantile,26099,4 wk ahead inc case,2020-12-06,2021-01-02
,2284,point,26099,4 wk ahead inc case,2020-12-06,2021-01-02
0.750,5148,quantile,26099,4 wk ahead inc case,2020-12-06,2021-01-02
0.900,9131,quantile,26099,4 wk ahead inc case,2020-12-06,2021-01-02
0.975,15647,quantile,26099,4 wk ahead inc case,2020-12-06,2021-01-02
0.025,171,quantile,26099,5 wk ahead inc case,2020-12-06,2021-01-09
0.100,377,quantile,26099,5 wk ahead inc case,2020-12-06,2021-01-09
0.250,822,quantile,26099,5 wk ahead inc case,2020-12-06,2021-01-09
0.500,1918,quantile,26099,5 wk ahead inc case,2020-12-06,2021-01-09
,1918,point,26099,5 wk ahead inc case,2020-12-06,2021-01-09
0.750,5094,quantile,26099,5 wk ahead inc case,2020-12-06,2021-01-09
0.900,9727,quantile,26099,5 wk ahead inc case,2020-12-06,2021-01-09
0.975,16438,quantile,26099,5 wk ahead inc case,2020-12-06,2021-01-09
0.025,101,quantile,26099,6 wk ahead inc case,2020-12-06,2021-01-16
0.100,246,quantile,26099,6 wk ahead inc case,2020-12-06,2021-01-16
0.250,599,quantile,26099,6 wk ahead inc case,2020-12-06,2021-01-16
0.500,1638,quantile,26099,6 wk ahead inc case,2020-12-06,2021-01-16
,1638,point,26099,6 wk ahead inc case,2020-12-06,2021-01-16
0.750,4813,quantile,26099,6 wk ahead inc case,2020-12-06,2021-01-16
0.900,9982,quantile,26099,6 wk ahead inc case,2020-12-06,2021-01-16
0.975,18399,quantile,26099,6 wk ahead inc case,2020-12-06,2021-01-16
0.025,63,quantile,26099,7 wk ahead inc case,2020-12-06,2021-01-23
0.100,173,quantile,26099,7 wk ahead inc case,2020-12-06,2021-01-23
0.250,487,quantile,26099,7 wk ahead inc case,2020-12-06,2021-01-23
0.500,1420,quantile,26099,7 wk ahead inc case,2020-12-06,2021-01-23
,1420,point,26099,7 wk ahead inc case,2020-12-06,2021-01-23
0.750,4838,quantile,26099,7 wk ahead inc case,2020-12-06,2021-01-23
0.900,10320,quantile,26099,7 wk ahead inc case,2020-12-06,2021-01-23
0.975,19557,quantile,26099,7 wk ahead inc case,2020-12-06,2021-01-23
0.025,39,quantile,26099,8 wk ahead inc case,2020-12-06,2021-01-30
0.100,122,quantile,26099,8 wk ahead inc case,2020-12-06,2021-01-30
0.250,363,quantile,26099,8 wk ahead inc case,2020-12-06,2021-01-30
0.500,1159,quantile,26099,8 wk ahead inc case,2020-12-06,2021-01-30
,1159,point,26099,8 wk ahead inc case,2020-12-06,2021-01-30
0.750,4430,quantile,26099,8 wk ahead inc case,2020-12-06,2021-01-30
0.900,10991,quantile,26099,8 wk ahead inc case,2020-12-06,2021-01-30
0.975,18573,quantile,26099,8 wk ahead inc case,2020-12-06,2021-01-30
0.025,507,quantile,48215,1 wk ahead inc case,2020-12-06,2020-12-12
0.100,814,quantile,48215,1 wk ahead inc case,2020-12-06,2020-12-12
0.250,1453,quantile,48215,1 wk ahead inc case,2020-12-06,2020-12-12
0.500,2293,quantile,48215,1 wk ahead inc case,2020-12-06,2020-12-12
,2293,point,48215,1 wk ahead inc case,2020-12-06,2020-12-12
0.750,3961,quantile,48215,1 wk ahead inc case,2020-12-06,2020-12-12
0.900,6430,quantile,48215,1 wk ahead inc case,2020-12-06,2020-12-12
0.975,10597,quantile,48215,1 wk ahead inc case,2020-12-06,2020-12-12
0.025,347,quantile,48215,2 wk ahead inc case,2020-12-06,2020-12-19
0.100,690,quantile,48215,2 wk ahead inc case,2020-12-06,2020-12-19
0.250,1248,quantile,48215,2 wk ahead inc case,2020-12-06,2020-12-19
0.500,2462,quantile,48215,2 wk ahead inc case,2020-12-06,2020-12-19
,2462,point,48215,2 wk ahead inc case,2020-12-06,2020-12-19
0.750,5075,quantile,48215,2 wk ahead inc case,2020-12-06,2020-12-19
0.900,9474,quantile,48215,2 wk ahead inc case,2020-12-06,2020-12-19
0.975,17356,quantile,48215,2 wk ahead inc case,2020-12-06,2020-12-19
0.025,230,quantile,48215,3 wk ahead inc case,2020-12-06,2020-12-26
0.100,527,quantile,48215,3 wk ahead inc case,2020-12-06,2020-12-26
0.250,1094,quantile,48215,3 wk ahead inc case,2020-12-06,2020-12-26
0.500,2662,quantile,48215,3 wk ahead inc case,2020-12-06,2020-12-26
,2662,point,48215,3 wk ahead inc case,2020-12-06,2020-12-26
0.750,6224,quantile,48215,3 wk ahead inc case,2020-12-06,2020-12-26
0.900,12920,quantile,48215,3 wk ahead inc case,2020-12-06,2020-12-26
0.975,26856,quantile,48215,3 wk ahead inc case,2020-12-06,2020-12-26
0.025,165,quantile,48215,4 wk ahead inc case,2020-12-06,2021-01-02
0.100,542,quantile,48215,4 wk ahead inc case,2020-12-06,2021-01-02
0.250,1043,quantile,48215,4 wk ahead inc case,2020-12-06,2021-01-02
0.500,2510,quantile,48215,4 wk ahead inc case,2020-12-06,2021-01-02
,2510,point,48215,4 wk ahead inc case,2020-12-06,2021-01-02
0.750,7979,quantile,48215,4 wk ahead inc case,2020-12-06,2021-01-02
0.900,16499,quantile,48215,4 wk ahead inc case,2020-12-06,2021-01-02
0.975,38574,quantile,48215,4 wk ahead inc case,2020-12-06,2021-01-02
0.025,113,quantile,48215,5 wk ahead inc case,2020-12-06,2021-01-09
0.100,366,quantile,48215,5 wk ahead inc case,2020-12-06,2021-01-09
0.250,898,quantile,48215,5 wk ahead inc case,2020-12-06,2021-01-09
0.500,2564,quantile,48215,5 wk ahead inc case,2020-12-06,2021-01-09
,2564,point,48215,5 wk ahead inc case,2020-12-06,2021-01-09
0.750,8106,quantile,48215,5 wk ahead inc case,2020-12-06,2021-01-09
0.900,19185,quantile,48215,5 wk ahead inc case,2020-12-06,2021-01-09
0.975,36333,quantile,48215,5 wk ahead inc case,2020-12-06,2021-01-09
0.025,65,quantile,48215,6 wk ahead inc case,2020-12-06,2021-01-16
0.100,234,quantile,48215,6 wk ahead inc case,2020-12-06,2021-01-16
0.250,786,quantile,48215,6 wk ahead inc case,2020-12-06,2021-01-16
0.500,2360,quantile,48215,6 wk ahead inc case,2020-12-06,2021-01-16
,2360,point,48215,6 wk ahead inc case,2020-12-06,2021-01-16
0.750,8403,quantile,48215,6 wk ahead inc case,2020-12-06,2021-01-16
0.900,18399,quantile,48215,6 wk ahead inc case,2020-12-06,2021-01-16
0.975,37293,quantile,48215,6 wk ahead inc case,2020-12-06,2021-01-16
0.025,53,quantile,48215,7 wk ahead inc case,2020-12-06,2021-01-23
0.100,195,quantile,48215,7 wk ahead inc case,2020-12-06,2021-01-23
0.250,704,quantile,48215,7 wk ahead inc case,2020-12-06,2021-01-23
0.500,2243,quantile,48215,7 wk ahead inc case,2020-12-06,2021-01-23
,2243,point,48215,7 wk ahead inc case,2020-12-06,2021-01-23
0.750,7647,quantile,48215,7 wk ahead inc case,2020-12-06,2021-01-23
0.900,18054,quantile,48215,7 wk ahead inc case,2020-12-06,2021-01-23
0.975,35236,quantile,48215,7 wk ahead inc case,2020-12-06,2021-01-23
0.025,28,quantile,48215,8 wk ahead inc case,2020-12-06,2021-01-30
0.100,159,quantile,48215,8 wk ahead inc case,2020-12-06,2021-01-30
0.250,606,quantile,48215,8 wk ahead inc case,2020-12-06,2021-01-30
0.500,2204,quantile,48215,8 wk ahead inc case,2020-12-06,2021-01-30
,2204,point,48215,8 wk ahead inc case,2020-12-06,2021-01-30
0.750,7206,quantile,48215,8 wk ahead inc case,2020-12-06,2021-01-30
0.900,15307,quantile,48215,8 wk ahead inc case,2020-12-06,2021-01-30
0.975,29594,quantile,48215,8 wk ahead inc case,2020-12-06,2021-01-30
0.025,714,quantile,09009,1 wk ahead inc case,2020-12-06,2020-12-12
0.100,1111,quantile,09009,1 wk ahead inc case,2020-12-06,2020-12-12
0.250,1589,quantile,09009,1 wk ahead inc case,2020-12-06,2020-12-12
0.500,2412,quantile,09009,1 wk ahead inc case,2020-12-06,2020-12-12
,2412,point,09009,1 wk ahead inc case,2020-12-06,2020-12-12
0.750,3732,quantile,09009,1 wk ahead inc case,2020-12-06,2020-12-12
0.900,5421,quantile,09009,1 wk ahead inc case,2020-12-06,2020-12-12
0.975,7556,quantile,09009,1 wk ahead inc case,2020-12-06,2020-12-12
0.025,403,quantile,09009,2 wk ahead inc case,2020-12-06,2020-12-19
0.100,649,quantile,09009,2 wk ahead inc case,2020-12-06,2020-12-19
0.250,1086,quantile,09009,2 wk ahead inc case,2020-12-06,2020-12-19
0.500,1822,quantile,09009,2 wk ahead inc case,2020-12-06,2020-12-19
,1822,point,09009,2 wk ahead inc case,2020-12-06,2020-12-19
0.750,3155,quantile,09009,2 wk ahead inc case,2020-12-06,2020-12-19
0.900,4568,quantile,09009,2 wk ahead inc case,2020-12-06,2020-12-19
0.975,6391,quantile,09009,2 wk ahead inc case,2020-12-06,2020-12-19
0.025,230,quantile,09009,3 wk ahead inc case,2020-12-06,2020-12-26
0.100,419,quantile,09009,3 wk ahead inc case,2020-12-06,2020-12-26
0.250,718,quantile,09009,3 wk ahead inc case,2020-12-06,2020-12-26
0.500,1356,quantile,09009,3 wk ahead inc case,2020-12-06,2020-12-26
,1356,point,09009,3 wk ahead inc case,2020-12-06,2020-12-26
0.750,2664,quantile,09009,3 wk ahead inc case,2020-12-06,2020-12-26
0.900,4492,quantile,09009,3 wk ahead inc case,2020-12-06,2020-12-26
0.975,7481,quantile,09009,3 wk ahead inc case,2020-12-06,2020-12-26
0.025,140,quantile,09009,4 wk ahead inc case,2020-12-06,2021-01-02
